"Participant" "Activity" "Measurement" "Average"
"4804" "21" "STANDING" "fBodyAccJerk-std()-Z" "-0.979723339662921"
"4805" "21" "STANDING" "fBodyGyro-mean()-X" "-0.956989964269663"
"4806" "21" "STANDING" "fBodyGyro-mean()-Y" "-0.960082591123596"
"4807" "21" "STANDING" "fBodyGyro-mean()-Z" "-0.959432562359551"
"4808" "21" "STANDING" "fBodyGyro-std()-X" "-0.964530315842697"
"4809" "21" "STANDING" "fBodyGyro-std()-Y" "-0.954080913707865"
"4810" "21" "STANDING" "fBodyGyro-std()-Z" "-0.963124572134831"
"4811" "21" "STANDING" "fBodyAccMag-mean()" "-0.962291334157303"
"4812" "21" "STANDING" "fBodyAccMag-std()" "-0.960041844382022"
"4813" "21" "STANDING" "fBodyBodyAccJerkMag-mean()" "-0.970634296404494"
"4814" "21" "STANDING" "fBodyBodyAccJerkMag-std()" "-0.97192611741573"
"4815" "21" "STANDING" "fBodyBodyGyroMag-mean()" "-0.956723022359551"
"4816" "21" "STANDING" "fBodyBodyGyroMag-std()" "-0.947763172921348"
"4817" "21" "STANDING" "fBodyBodyGyroJerkMag-mean()" "-0.976126760674157"
"4818" "21" "STANDING" "fBodyBodyGyroJerkMag-std()" "-0.977706619550562"
"4819" "21" "SITTING" "tBodyAcc-mean()-X" "0.277539616823529"
"4820" "21" "SITTING" "tBodyAcc-mean()-Y" "-0.0144009705494118"
"4821" "21" "SITTING" "tBodyAcc-mean()-Z" "-0.112057887741176"
"4822" "21" "SITTING" "tBodyAcc-std()-X" "-0.991777287176471"
"4823" "21" "SITTING" "tBodyAcc-std()-Y" "-0.966877560941176"
"4824" "21" "SITTING" "tBodyAcc-std()-Z" "-0.959567861764706"
"4825" "21" "SITTING" "tGravityAcc-mean()-X" "0.940031368"
"4826" "21" "SITTING" "tGravityAcc-mean()-Y" "0.0215206708823529"
"4827" "21" "SITTING" "tGravityAcc-mean()-Z" "-0.0567766060705882"
"4828" "21" "SITTING" "tGravityAcc-std()-X" "-0.992936404470588"
"4829" "21" "SITTING" "tGravityAcc-std()-Y" "-0.979355363176471"
"4830" "21" "SITTING" "tGravityAcc-std()-Z" "-0.965426493882353"
"4831" "21" "SITTING" "tBodyAccJerk-mean()-X" "0.0757109789882353"
"4832" "21" "SITTING" "tBodyAccJerk-mean()-Y" "0.0121020139594259"
"4833" "21" "SITTING" "tBodyAccJerk-mean()-Z" "-0.000175352166235294"
"4834" "21" "SITTING" "tBodyAccJerk-std()-X" "-0.989439392235294"
"4835" "21" "SITTING" "tBodyAccJerk-std()-Y" "-0.979002804823529"
"4836" "21" "SITTING" "tBodyAccJerk-std()-Z" "-0.985823622941176"
"4837" "21" "SITTING" "tBodyGyro-mean()-X" "-0.0198712820612471"
"4838" "21" "SITTING" "tBodyGyro-mean()-Y" "-0.0653077503317647"
"4839" "21" "SITTING" "tBodyGyro-mean()-Z" "0.0831326042823529"
"4840" "21" "SITTING" "tBodyGyro-std()-X" "-0.988410501294118"
"4841" "21" "SITTING" "tBodyGyro-std()-Y" "-0.976380487294118"
"4842" "21" "SITTING" "tBodyGyro-std()-Z" "-0.976972658588235"
"4843" "21" "SITTING" "tBodyGyroJerk-mean()-X" "-0.101114775129412"
"4844" "21" "SITTING" "tBodyGyroJerk-mean()-Y" "-0.0391483428502824"
"4845" "21" "SITTING" "tBodyGyroJerk-mean()-Z" "-0.0526409877294118"
"4846" "21" "SITTING" "tBodyGyroJerk-std()-X" "-0.989472968470588"
"4847" "21" "SITTING" "tBodyGyroJerk-std()-Y" "-0.989722663529412"
"4848" "21" "SITTING" "tBodyGyroJerk-std()-Z" "-0.987954515294118"
"4849" "21" "SITTING" "tBodyAccMag-mean()" "-0.974734999411765"
"4850" "21" "SITTING" "tBodyAccMag-std()" "-0.971994251294118"
"4851" "21" "SITTING" "tGravityAccMag-mean()" "-0.974734999411765"
"4852" "21" "SITTING" "tGravityAccMag-std()" "-0.971994251294118"
"4853" "21" "SITTING" "tBodyAccJerkMag-mean()" "-0.985947225176471"
"4854" "21" "SITTING" "tBodyAccJerkMag-std()" "-0.986520865058824"
"4855" "21" "SITTING" "tBodyGyroMag-mean()" "-0.964971113764706"
"4856" "21" "SITTING" "tBodyGyroMag-std()" "-0.971225061647059"
"4857" "21" "SITTING" "tBodyGyroJerkMag-mean()" "-0.990307349882353"
"4858" "21" "SITTING" "tBodyGyroJerkMag-std()" "-0.990302232705882"
"4859" "21" "SITTING" "fBodyAcc-mean()-X" "-0.990610228"
"4860" "21" "SITTING" "fBodyAcc-mean()-Y" "-0.968060947058824"
"4861" "21" "SITTING" "fBodyAcc-mean()-Z" "-0.970859342941176"
"4862" "21" "SITTING" "fBodyAcc-std()-X" "-0.992375229411765"
"4863" "21" "SITTING" "fBodyAcc-std()-Y" "-0.96756129"
"4864" "21" "SITTING" "fBodyAcc-std()-Z" "-0.956412505058824"
"4865" "21" "SITTING" "fBodyAccJerk-mean()-X" "-0.989759187058823"
"4866" "21" "SITTING" "fBodyAccJerk-mean()-Y" "-0.979180438588235"
"4867" "21" "SITTING" "fBodyAccJerk-mean()-Z" "-0.983434322941176"
"4868" "21" "SITTING" "fBodyAccJerk-std()-X" "-0.990027822470588"
"4869" "21" "SITTING" "fBodyAccJerk-std()-Y" "-0.980347168823529"
"4870" "21" "SITTING" "fBodyAccJerk-std()-Z" "-0.986845672352941"
"4871" "21" "SITTING" "fBodyGyro-mean()-X" "-0.984893559764706"
"4872" "21" "SITTING" "fBodyGyro-mean()-Y" "-0.979830938"
"4873" "21" "SITTING" "fBodyGyro-mean()-Z" "-0.976839728941176"
"4874" "21" "SITTING" "fBodyGyro-std()-X" "-0.98955931"
"4875" "21" "SITTING" "fBodyGyro-std()-Y" "-0.974723217647059"
"4876" "21" "SITTING" "fBodyGyro-std()-Z" "-0.979130678470588"
"4877" "21" "SITTING" "fBodyAccMag-mean()" "-0.974829227058824"
"4878" "21" "SITTING" "fBodyAccMag-std()" "-0.974447593176471"
"4879" "21" "SITTING" "fBodyBodyAccJerkMag-mean()" "-0.985342358705882"
"4880" "21" "SITTING" "fBodyBodyAccJerkMag-std()" "-0.986991549529412"
"4881" "21" "SITTING" "fBodyBodyGyroMag-mean()" "-0.977839702352941"
"4882" "21" "SITTING" "fBodyBodyGyroMag-std()" "-0.972027251294118"
"4883" "21" "SITTING" "fBodyBodyGyroJerkMag-mean()" "-0.990014272588235"
"4884" "21" "SITTING" "fBodyBodyGyroJerkMag-std()" "-0.991062204823529"
"4885" "21" "LAYING" "tBodyAcc-mean()-X" "0.271325472455556"
"4886" "21" "LAYING" "tBodyAcc-mean()-Y" "-0.0184233048415556"
"4887" "21" "LAYING" "tBodyAcc-mean()-Z" "-0.103253832233333"
"4888" "21" "LAYING" "tBodyAcc-std()-X" "-0.955019866222222"
"4889" "21" "LAYING" "tBodyAcc-std()-Y" "-0.956959422222222"
"4890" "21" "LAYING" "tBodyAcc-std()-Z" "-0.945653787777778"
"4891" "21" "LAYING" "tGravityAcc-mean()-X" "-0.174349174822222"
"4892" "21" "LAYING" "tGravityAcc-mean()-Y" "0.599992678"
"4893" "21" "LAYING" "tGravityAcc-mean()-Z" "0.788251027111111"
"4894" "21" "LAYING" "tGravityAcc-std()-X" "-0.945905270555556"
"4895" "21" "LAYING" "tGravityAcc-std()-Y" "-0.983732936111111"
"4896" "21" "LAYING" "tGravityAcc-std()-Z" "-0.952416332444444"
"4897" "21" "LAYING" "tBodyAccJerk-mean()-X" "0.0820150201077778"
"4898" "21" "LAYING" "tBodyAccJerk-mean()-Y" "0.0119943671007778"
"4899" "21" "LAYING" "tBodyAccJerk-mean()-Z" "-0.0139053438591111"
"4900" "21" "LAYING" "tBodyAccJerk-std()-X" "-0.984826520888889"
"4901" "21" "LAYING" "tBodyAccJerk-std()-Y" "-0.971584753222222"
"4902" "21" "LAYING" "tBodyAccJerk-std()-Z" "-0.983977644222222"
"4903" "21" "LAYING" "tBodyGyro-mean()-X" "-0.0305126188777778"
"4904" "21" "LAYING" "tBodyGyro-mean()-Y" "-0.113800486377778"
"4905" "21" "LAYING" "tBodyGyro-mean()-Z" "0.0980906517"
"4906" "21" "LAYING" "tBodyGyro-std()-X" "-0.975411857555556"
"4907" "21" "LAYING" "tBodyGyro-std()-Y" "-0.952147091444444"
"4908" "21" "LAYING" "tBodyGyro-std()-Z" "-0.981345430888889"
"4909" "21" "LAYING" "tBodyGyroJerk-mean()-X" "-0.0964118375066667"
"4910" "21" "LAYING" "tBodyGyroJerk-mean()-Y" "-0.0346275066055556"
"4911" "21" "LAYING" "tBodyGyroJerk-mean()-Z" "-0.0601398663555556"
"4912" "21" "LAYING" "tBodyGyroJerk-std()-X" "-0.984643717333333"
"4913" "21" "LAYING" "tBodyGyroJerk-std()-Y" "-0.981998497777778"
"4914" "21" "LAYING" "tBodyGyroJerk-std()-Z" "-0.988749495666667"
"4915" "21" "LAYING" "tBodyAccMag-mean()" "-0.952596583222222"
"4916" "21" "LAYING" "tBodyAccMag-std()" "-0.942186431444444"
"4917" "21" "LAYING" "tGravityAccMag-mean()" "-0.952596583222222"
"4918" "21" "LAYING" "tGravityAccMag-std()" "-0.942186431444444"
"4919" "21" "LAYING" "tBodyAccJerkMag-mean()" "-0.982800330555556"
"4920" "21" "LAYING" "tBodyAccJerkMag-std()" "-0.978552618777778"
"4921" "21" "LAYING" "tBodyGyroMag-mean()" "-0.949278890222222"
"4922" "21" "LAYING" "tBodyGyroMag-std()" "-0.949289148"
"4923" "21" "LAYING" "tBodyGyroJerkMag-mean()" "-0.985915906888889"
"4924" "21" "LAYING" "tBodyGyroJerkMag-std()" "-0.982246471555556"
"4925" "21" "LAYING" "fBodyAcc-mean()-X" "-0.968234375555556"
"4926" "21" "LAYING" "fBodyAcc-mean()-Y" "-0.960069247"
"4927" "21" "LAYING" "fBodyAcc-mean()-Z" "-0.961772190555556"
"4928" "21" "LAYING" "fBodyAcc-std()-X" "-0.950929451222222"
"4929" "21" "LAYING" "fBodyAcc-std()-Y" "-0.957258971111111"
"4930" "21" "LAYING" "fBodyAcc-std()-Z" "-0.940919006555556"
"4931" "21" "LAYING" "fBodyAccJerk-mean()-X" "-0.984188841222222"
"4932" "21" "LAYING" "fBodyAccJerk-mean()-Y" "-0.972039417111111"
"4933" "21" "LAYING" "fBodyAccJerk-mean()-Z" "-0.981630805333333"
"4934" "21" "LAYING" "fBodyAccJerk-std()-X" "-0.987061376777778"
"4935" "21" "LAYING" "fBodyAccJerk-std()-Y" "-0.973164432777778"
"4936" "21" "LAYING" "fBodyAccJerk-std()-Z" "-0.984925270666667"
"4937" "21" "LAYING" "fBodyGyro-mean()-X" "-0.973410473"
"4938" "21" "LAYING" "fBodyGyro-mean()-Y" "-0.964968005222222"
"4939" "21" "LAYING" "fBodyGyro-mean()-Z" "-0.980811216111111"
"4940" "21" "LAYING" "fBodyGyro-std()-X" "-0.976226919888889"
"4941" "21" "LAYING" "fBodyGyro-std()-Y" "-0.946599855444444"
"4942" "21" "LAYING" "fBodyGyro-std()-Z" "-0.983270707333333"
"4943" "21" "LAYING" "fBodyAccMag-mean()" "-0.953769071222222"
"4944" "21" "LAYING" "fBodyAccMag-std()" "-0.944449070888889"
"4945" "21" "LAYING" "fBodyBodyAccJerkMag-mean()" "-0.978444123888889"
"4946" "21" "LAYING" "fBodyBodyAccJerkMag-std()" "-0.977604878888889"
"4947" "21" "LAYING" "fBodyBodyGyroMag-mean()" "-0.962349012888889"
"4948" "21" "LAYING" "fBodyBodyGyroMag-std()" "-0.949736575111111"
"4949" "21" "LAYING" "fBodyBodyGyroJerkMag-mean()" "-0.982993315111111"
"4950" "21" "LAYING" "fBodyBodyGyroJerkMag-std()" "-0.982305117444444"
"4951" "21" "WALKING" "tBodyAcc-mean()-X" "0.279183526730769"
"4952" "21" "WALKING" "tBodyAcc-mean()-Y" "-0.0181610317526923"
"4953" "21" "WALKING" "tBodyAcc-mean()-Z" "-0.104319332403846"
"4954" "21" "WALKING" "tBodyAcc-std()-X" "-0.297814843538462"
"4955" "21" "WALKING" "tBodyAcc-std()-Y" "0.0540880509209615"
"4956" "21" "WALKING" "tBodyAcc-std()-Z" "-0.16868872575"
"4957" "21" "WALKING" "tGravityAcc-mean()-X" "0.862524800961538"
"4958" "21" "WALKING" "tGravityAcc-mean()-Y" "-0.370984549423077"
"4959" "21" "WALKING" "tGravityAcc-mean()-Z" "-0.220947960192308"
"4960" "21" "WALKING" "tGravityAcc-std()-X" "-0.969576355384615"
"4961" "21" "WALKING" "tGravityAcc-std()-Y" "-0.964144520576923"
"4962" "21" "WALKING" "tGravityAcc-std()-Z" "-0.974939388076923"
"4963" "21" "WALKING" "tBodyAccJerk-mean()-X" "0.0782251820211538"
"4964" "21" "WALKING" "tBodyAccJerk-mean()-Y" "0.00235197553846154"
"4965" "21" "WALKING" "tBodyAccJerk-mean()-Z" "-0.0101813421307692"
"4966" "21" "WALKING" "tBodyAccJerk-std()-X" "-0.114888873837692"
"4967" "21" "WALKING" "tBodyAccJerk-std()-Y" "-0.0347143855729423"
"4968" "21" "WALKING" "tBodyAccJerk-std()-Z" "-0.425142604807692"
"4969" "21" "WALKING" "tBodyGyro-mean()-X" "-0.0459323393842308"
"4970" "21" "WALKING" "tBodyGyro-mean()-Y" "-0.0590294439942308"
"4971" "21" "WALKING" "tBodyGyro-mean()-Z" "0.0983715930038462"
"4972" "21" "WALKING" "tBodyGyro-std()-X" "-0.432232883846154"
"4973" "21" "WALKING" "tBodyGyro-std()-Y" "-0.397892316730769"
"4974" "21" "WALKING" "tBodyGyro-std()-Z" "-0.311875599423077"
"4975" "21" "WALKING" "tBodyGyroJerk-mean()-X" "-0.0868767709153846"
"4976" "21" "WALKING" "tBodyGyroJerk-mean()-Y" "-0.0515650260576923"
"4977" "21" "WALKING" "tBodyGyroJerk-mean()-Z" "-0.0621192104076923"
"4978" "21" "WALKING" "tBodyGyroJerk-std()-X" "-0.238908311384615"
"4979" "21" "WALKING" "tBodyGyroJerk-std()-Y" "-0.482854309807692"
"4980" "21" "WALKING" "tBodyGyroJerk-std()-Z" "-0.494927657115385"
"4981" "21" "WALKING" "tBodyAccMag-mean()" "-0.123455661519231"
"4982" "21" "WALKING" "tBodyAccMag-std()" "-0.299709752173077"
"4983" "21" "WALKING" "tGravityAccMag-mean()" "-0.123455661519231"
"4984" "21" "WALKING" "tGravityAccMag-std()" "-0.299709752173077"
"4985" "21" "WALKING" "tBodyAccJerkMag-mean()" "-0.148138991523077"
"4986" "21" "WALKING" "tBodyAccJerkMag-std()" "-0.0838487968942308"
"4987" "21" "WALKING" "tBodyGyroMag-mean()" "-0.284775644807692"
"4988" "21" "WALKING" "tBodyGyroMag-std()" "-0.408304434423077"
"4989" "21" "WALKING" "tBodyGyroJerkMag-mean()" "-0.426930725"
"4990" "21" "WALKING" "tBodyGyroJerkMag-std()" "-0.450369988846154"
"4991" "21" "WALKING" "fBodyAcc-mean()-X" "-0.273496158519231"
"4992" "21" "WALKING" "fBodyAcc-mean()-Y" "0.0338465813711538"
"4993" "21" "WALKING" "fBodyAcc-mean()-Z" "-0.300309066730769"
"4994" "21" "WALKING" "fBodyAcc-std()-X" "-0.308547185288462"
"4995" "21" "WALKING" "fBodyAcc-std()-Y" "-0.00256294245192308"
"4996" "21" "WALKING" "fBodyAcc-std()-Z" "-0.164961027194231"
"4997" "21" "WALKING" "fBodyAccJerk-mean()-X" "-0.200442011365385"
"4998" "21" "WALKING" "fBodyAccJerk-mean()-Y" "-0.112564739084615"
"4999" "21" "WALKING" "fBodyAccJerk-mean()-Z" "-0.405700157884615"
"5000" "21" "WALKING" "fBodyAccJerk-std()-X" "-0.107412802661538"
"5001" "21" "WALKING" "fBodyAccJerk-std()-Y" "-0.0148415165923077"
"5002" "21" "WALKING" "fBodyAccJerk-std()-Z" "-0.443563412692308"
"5003" "21" "WALKING" "fBodyGyro-mean()-X" "-0.246657382884615"
"5004" "21" "WALKING" "fBodyGyro-mean()-Y" "-0.371744086730769"
"5005" "21" "WALKING" "fBodyGyro-mean()-Z" "-0.283262474865385"
"5006" "21" "WALKING" "fBodyGyro-std()-X" "-0.491859244230769"
"5007" "21" "WALKING" "fBodyGyro-std()-Y" "-0.419400879423077"
"5008" "21" "WALKING" "fBodyGyro-std()-Z" "-0.385505359038462"
"5009" "21" "WALKING" "fBodyAccMag-mean()" "-0.251266388923077"
"5010" "21" "WALKING" "fBodyAccMag-std()" "-0.438149791153846"
"5011" "21" "WALKING" "fBodyBodyAccJerkMag-mean()" "-0.144009889665385"
"5012" "21" "WALKING" "fBodyBodyAccJerkMag-std()" "-0.0186734409634615"
"5013" "21" "WALKING" "fBodyBodyGyroMag-mean()" "-0.409516081153846"
"5014" "21" "WALKING" "fBodyBodyGyroMag-std()" "-0.512249343076923"
"5015" "21" "WALKING" "fBodyBodyGyroJerkMag-mean()" "-0.4995972025"
"5016" "21" "WALKING" "fBodyBodyGyroJerkMag-std()" "-0.429323466346154"
"5017" "21" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" "0.3014610196"
"5018" "21" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" "-0.0173195390157778"
"5019" "21" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" "-0.09816866218"
"5020" "21" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" "0.224343492244444"
"5021" "21" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" "0.301336399711111"
"5022" "21" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" "-0.0717893558666667"
"5023" "21" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" "0.872683205555556"
"5024" "21" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" "-0.356673289555556"
"5025" "21" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" "-0.187870253333333"
"5026" "21" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" "-0.940194827777778"
"5027" "21" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" "-0.940111830666667"
"5028" "21" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" "-0.916324556888889"
"5029" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" "0.0901452883333333"
"5030" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" "-0.0213998492444444"
"5031" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" "-0.0125551085533333"
"5032" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" "0.00214655719111111"
"5033" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" "-0.0796009757622222"
"5034" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" "-0.246061882112444"
"5035" "21" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" "-0.126388023595556"
"5036" "21" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" "0.0162145300888889"
"5037" "21" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" "0.148610020955556"
"5038" "21" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" "-0.442148617666667"
"5039" "21" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" "-0.353733478222222"
"5040" "21" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" "-0.349759493777778"
"5041" "21" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" "-0.0726461849022222"
"5042" "21" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" "-0.07359521674"
"5043" "21" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" "-0.0788436473888889"
"5044" "21" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" "-0.549648320222222"
"5045" "21" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" "-0.442426840888889"
"5046" "21" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" "-0.428337693333333"
"5047" "21" "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" "0.245771699004444"
"5048" "21" "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" "0.264341903711111"
"5049" "21" "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" "0.245771699004444"
"5050" "21" "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" "0.264341903711111"
"5051" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" "-0.0802241799933333"
"5052" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" "0.0952339404955556"
"5053" "21" "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" "-0.184850019535556"
"5054" "21" "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" "-0.388420328666667"
"5055" "21" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" "-0.452828682444444"
"5056" "21" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" "-0.509130858444444"
"5057" "21" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" "0.104323529982222"
"5058" "21" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" "0.181138042506667"
"5059" "21" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" "-0.0769713066866667"
"5060" "21" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" "0.266987750733333"
"5061" "21" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" "0.277894323022222"
"5062" "21" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" "-0.145081705591111"
"5063" "21" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" "-0.0377894711288889"
"5064" "21" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" "-0.107306347733333"
"5065" "21" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" "-0.196838264546667"
"5066" "21" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" "-0.0463867896444444"
"5067" "21" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" "-0.113161860322222"
"5068" "21" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" "-0.293237567085333"
"5069" "21" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" "-0.366748752888889"
"5070" "21" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" "-0.308879866288889"
"5071" "21" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" "-0.238221682666667"
"5072" "21" "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" "-0.469790144111111"
"5073" "21" "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" "-0.388418746666667"
"5074" "21" "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" "-0.450772139111111"
"5075" "21" "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" "0.239895893822222"
"5076" "21" "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" "0.0791271386644444"
"5077" "21" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" "0.112442619741778"
"5078" "21" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" "0.06320531452"
"5079" "21" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" "-0.406392284444444"
"5080" "21" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" "-0.484489974222222"
"5081" "21" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" "-0.490804948444444"
"5082" "21" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" "-0.571666834444444"
"5083" "21" "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" "0.265194544680851"
"5084" "21" "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" "-0.0237218695148936"
"5085" "21" "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" "-0.125414265340426"
"5086" "21" "WALKING_UPSTAIRS" "tBodyAcc-std()-X" "-0.240808282276596"
"5087" "21" "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" "0.109787469104255"
"5088" "21" "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" "-0.219707928574468"
"5089" "21" "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" "0.781177210851064"
"5090" "21" "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" "-0.432309617446809"
"5091" "21" "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" "-0.309735038510638"
"5092" "21" "WALKING_UPSTAIRS" "tGravityAcc-std()-X" "-0.940911635531915"
"5093" "21" "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" "-0.941523624255319"
"5094" "21" "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" "-0.932716253829787"
"5095" "21" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" "0.104034223065957"
"5096" "21" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" "-0.0156290073042553"
"5097" "21" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" "-0.0360115472978723"
"5098" "21" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" "-0.424052014680851"
"5099" "21" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" "-0.203209665702128"
"5100" "21" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" "-0.562052350212766"
"5101" "21" "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" "0.062608688893617"
"5102" "21" "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" "-0.155622431382979"
"5103" "21" "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" "-0.00546829763829787"
"5104" "21" "WALKING_UPSTAIRS" "tBodyGyro-std()-X" "-0.53190941893617"
"5105" "21" "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" "-0.463136841489362"
"5106" "21" "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" "0.0517155421740426"
"5107" "21" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" "-0.144351492595745"
"5108" "21" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" "-0.0132022768074468"
"5109" "21" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" "-0.00694066389361702"
"5110" "21" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" "-0.573541839148936"
"5111" "21" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" "-0.604469603617021"
"5112" "21" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" "-0.564149244893617"
"5113" "21" "WALKING_UPSTAIRS" "tBodyAccMag-mean()" "-0.0810453188106383"
"5114" "21" "WALKING_UPSTAIRS" "tBodyAccMag-std()" "-0.278474283829787"
"5115" "21" "WALKING_UPSTAIRS" "tGravityAccMag-mean()" "-0.0810453188106383"
"5116" "21" "WALKING_UPSTAIRS" "tGravityAccMag-std()" "-0.278474283829787"
"5117" "21" "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" "-0.355047693617021"
"5118" "21" "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" "-0.404183875893617"
"5119" "21" "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" "-0.168982721146809"
"5120" "21" "WALKING_UPSTAIRS" "tBodyGyroMag-std()" "-0.420236002514894"
"5121" "21" "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" "-0.577935642978723"
"5122" "21" "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" "-0.647723419148936"
"5123" "21" "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" "-0.319169340234043"
"5124" "21" "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" "0.0221598658106383"
